id,title,original_title,release_date,overview,genre_ids,original_language,popularity,vote_average,vote_count,adult,genre_names
630,The Wizard of Oz,The Wizard of Oz,1939-08-15,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.","[12, 14, 10751]",en,92.599,7.6,5501,False,"['Adventure', 'Fantasy', 'Family']"
1005076,Duchess,Duchess,2024-08-01,"A tough, working-class petty criminal is drawn into the treacherous world of diamond smuggling and morphs into an anti-heroine to be reckoned with in the murky underworld.","[28, 80, 53]",en,92.496,6.3,19,False,"['Action', 'Crime', 'Thriller']"
142,Brokeback Mountain,Brokeback Mountain,2005-10-22,"In 1960s Wyoming, two men develop a strong emotional and sexual relationship that endures as a lifelong connection complicating their lives as they get married and start families of their own.","[18, 10749]",en,92.418,7.8,6917,False,"['Drama', 'Romance']"
1154215,Elyas,Elyas,2024-07-03,"Elyas, a former Special Forces soldier who has become paranoid since a mission in Afghanistan, is recruited to ensure the safety of Amina and her daughter Nour, 13 years old, both of whom came from the Middle East for the holidays. As he takes office, Elyas senses something is up.","[28, 53]",fr,92.197,6.3,28,False,"['Action', 'Thriller']"
679,Aliens,Aliens,1986-07-18,"Ripley, the sole survivor of the Nostromo's deadly encounter with the monstrous Alien, returns to Earth after drifting through space in hypersleep for 57 years. Although her story is initially met with skepticism, she agrees to accompany a team of Colonial Marines back to LV-426.","[28, 53, 878]",en,92.083,7.9,9698,False,"['Action', 'Thriller', 'Science Fiction']"
330457,Frozen II,Frozen II,2019-11-20,"Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.","[10751, 16, 12, 35, 14]",en,91.997,7.26,9676,False,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']"
493529,Dungeons & Dragons: Honor Among Thieves,Dungeons & Dragons: Honor Among Thieves,2023-03-23,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.","[12, 14, 35]",en,91.895,7.357,3549,False,"['Adventure', 'Fantasy', 'Comedy']"
1091267,The Well,The Well,2024-08-01,A young restorer travels to a small village to restore a medieval painting to its former glory. She will put her life in danger due to a curse attached to the painting.,[27],en,91.838,5.8,65,False,['Horror']
987686,A Family Affair,A Family Affair,2024-06-27,The only thing worse than being the assistant to a high-maintenance movie star who doesn't take you seriously? Finding out he's smitten with your mom.,"[10749, 35]",en,91.679,5.834,529,False,"['Romance', 'Comedy']"
294254,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,2015-09-09,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.","[878, 28, 53, 12]",en,91.526,6.731,10304,False,"['Science Fiction', 'Action', 'Thriller', 'Adventure']"
47971,xXx: Return of Xander Cage,xXx: Return of Xander Cage,2017-01-13,"Xander Cage is left for dead after an incident, though he secretly returns to action for a new, tough assignment with his handler Augustus Gibbons.","[28, 12, 80]",en,91.487,6.1,8839,False,"['Action', 'Adventure', 'Crime']"
257344,Pixels,Pixels,2015-07-16,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,"[28, 35, 878]",en,91.457,5.738,7475,False,"['Action', 'Comedy', 'Science Fiction']"
412117,The Secret Life of Pets 2,The Secret Life of Pets 2,2019-05-24,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.","[12, 16, 35, 10751]",en,91.446,7.0,3018,False,"['Adventure', 'Animation', 'Comedy', 'Family']"
466420,Killers of the Flower Moon,Killers of the Flower Moon,2023-10-18,"When oil is discovered in 1920s Oklahoma under Osage Nation land, the Osage people are murdered one by one—until the FBI steps in to unravel the mystery.","[80, 36, 18]",en,91.402,7.455,3252,False,"['Crime', 'History', 'Drama']"
112205,The Family,The Family,2013-09-13,"After ratting out his Mafia cohorts, Giovanni Manzoni and his family enter the Witness Protection Program and relocate to a sleepy town in France. Despite the best efforts of their handler to keep them in line, Giovanni (now called Fred Blake), his wife and children can't help but resort to doing things the ""family"" way. However, their dependence on such old habits places everyone in danger from vengeful mobsters.","[80, 35, 28]",en,91.386,6.4,2896,False,"['Crime', 'Comedy', 'Action']"
22683,Gifted Hands: The Ben Carson Story,Gifted Hands: The Ben Carson Story,2009-02-07,Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,[18],en,91.305,7.8,660,False,['Drama']
810,Shrek the Third,Shrek the Third,2007-05-17,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.","[14, 12, 16, 35, 10751]",en,91.254,6.3,8947,False,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']"
409582,7 Guardians of the Tomb,7 Guardians of the Tomb,2018-01-19,An innocent discovery of a well-preserved mummified Emperor from 200 BC China unearths a 2000 year old nightmare - a secret that should have remained buried.,"[28, 12, 27]",en,91.176,5.434,213,False,"['Action', 'Adventure', 'Horror']"
50619,The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Breaking Dawn - Part 1,2011-11-16,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,"[12, 14, 10749]",en,91.169,6.203,8716,False,"['Adventure', 'Fantasy', 'Romance']"
959098,Autumn and the Black Jaguar,Le Dernier Jaguar,2024-02-01,"Grown up in the Amazon rainforest, Autumn lives with Hope, the cute baby jaguar she adopted. However, a circumstance forces Autumn to return to New York. Autumn goes back into the jungle to save Hope from grave danger.","[12, 10751]",fr,91.165,6.6,99,False,"['Adventure', 'Family']"
744276,After Ever Happy,After Ever Happy,2022-08-24,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.","[10749, 18]",en,91.155,6.799,1212,False,"['Romance', 'Drama']"
1014661,House of Spoils,House of Spoils,2024-09-21,"An ambitious chef opens a restaurant on a remote estate where she battles kitchen chaos, crushing self doubts… and a haunting presence who threatens to sabotage her at every turn.","[27, 53]",en,91.112,5.642,88,False,"['Horror', 'Thriller']"
932420,Code 8 Part II,Code 8 Part II,2024-02-27,"In a world where superpowered people are heavily policed by robots, an ex-con teams up with a drug lord he despises to protect a teen from a corrupt cop.","[878, 28, 80]",en,91.078,6.4,557,False,"['Science Fiction', 'Action', 'Crime']"
718014,Hold Your Breath,Hold Your Breath,2024-09-12,"In 1930s Oklahoma amid the region's horrific dust storms, a woman is convinced that a sinister presence is threatening her family.","[27, 53, 18]",en,91.046,6.1,145,False,"['Horror', 'Thriller', 'Drama']"
75780,Jack Reacher,Jack Reacher,2012-12-20,"One morning in an ordinary town, five people are shot dead in a seemingly random attack. All evidence points to a single suspect: an ex-military sniper who is quickly brought into custody. The interrogation yields one written note: 'Get Jack Reacher!'. Reacher, an enigmatic ex-Army investigator, believes the authorities have the right man but agrees to help the sniper's defense attorney. However, the more Reacher delves into the case, the less clear-cut it appears. So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep.","[80, 18, 53, 28]",en,91.027,6.634,6954,False,"['Crime', 'Drama', 'Thriller', 'Action']"
11247,A Cinderella Story,A Cinderella Story,2004-07-16,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.","[35, 10751, 10749]",en,90.989,6.6,3191,False,"['Comedy', 'Family', 'Romance']"
10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996-01-12,"When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?","[35, 80]",en,90.93,7.02,1309,False,"['Comedy', 'Crime']"
49026,The Dark Knight Rises,The Dark Knight Rises,2012-07-17,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.","[28, 80, 18, 53]",en,90.845,7.8,22631,False,"['Action', 'Crime', 'Drama', 'Thriller']"
64682,The Great Gatsby,The Great Gatsby,2013-05-09,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.","[18, 10749]",en,90.84,7.367,12161,False,"['Drama', 'Romance']"
131634,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015-11-18,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.","[28, 12, 878]",en,90.826,6.9,12443,False,"['Action', 'Adventure', 'Science Fiction']"
